Date,User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
2024-10-16,7913,Broccoli,Vegetables,464,15.9,55.4,38.3,7.3,19.5,23,173,Lunch,950
2024-12-31,6449,Chips,Snacks,437,47.7,14.2,31.4,4.8,7.1,332,99,Breakfast,149
2024-04-14,1528,Milk,Dairy,551,44.8,59.0,14.8,0.6,9.3,905,166,Dinner,543
2024-05-07,962,Bread,Grains,95,25.9,74.5,12.6,4.0,5.7,564,186,Snack,536
2024-06-12,4823,Spinach,Vegetables,255,31.6,75.9,46.0,6.5,23.6,236,291,Breakfast,798
2024-02-29,642,Beef Steak,Meat,316,32.8,47.1,12.7,1.1,27.5,209,170,Snack,497
2024-06-12,4099,Coffee,Beverages,263,45.7,9.2,42.6,3.3,31.5,519,288,Breakfast,339
2024-09-13,8314,Beef Steak,Meat,186,35.2,15.6,3.5,9.3,19.0,435,84,Dinner,164
2024-03-26,8047,Pork Chop,Meat,567,12.3,80.9,1.9,9.9,14.4,664,43,Snack,352
2024-04-08,426,Carrot,Vegetables,411,38.6,48.8,24.9,1.9,10.9,162,17,Dinner,729
2024-05-21,3170,Oats,Grains,223,30.3,96.0,46.0,9.8,12.7,9,217,Breakfast,836
2024-07-26,2440,Cheese,Dairy,532,23.7,36.3,48.5,3.0,3.7,351,205,Snack,831
2024-08-10,8731,Grapes,Fruits,182,34.7,33.1,36.1,9.7,0.8,32,133,Snack,999
2024-05-06,4286,Eggs,Meat,182,37.8,21.2,36.6,9.2,43.1,980,69,Dinner,570
2024-01-25,4047,Carrot,Vegetables,103,40.0,18.8,20.5,9.1,8.7,874,2,Breakfast,216
2024-03-01,2759,Paneer,Dairy,88,3.6,8.4,45.6,5.5,20.8,47,7,Breakfast,889
2024-10-09,7330,Milk,Dairy,515,27.2,17.3,41.0,3.6,25.3,722,257,Snack,740
2024-08-03,1097,Quinoa,Grains,363,12.3,11.7,44.5,5.1,48.1,245,211,Snack,383
2024-08-25,1710,Orange,Fruits,212,22.0,48.1,7.6,7.5,9.4,189,279,Lunch,909
2024-08-16,9361,Chocolate,Snacks,426,40.4,16.4,16.5,6.6,26.8,203,262,Lunch,775
2024-01-29,7490,Cheese,Dairy,531,2.2,5.9,20.3,3.9,12.7,783,33,Dinner,913
2024-11-08,917,Orange Juice,Beverages,211,27.3,56.2,5.5,8.0,42.6,16,193,Lunch,795
2024-07-04,7210,Quinoa,Grains,91,39.5,42.7,38.4,1.9,21.1,320,147,Breakfast,983
2024-11-23,6423,Banana,Fruits,502,6.1,65.6,5.3,6.5,32.0,834,251,Lunch,893
2024-08-15,6771,Apple,Fruits,191,20.5,23.5,37.6,7.5,37.6,656,114,Lunch,368
2024-08-15,4083,Pasta,Grains,313,2.2,84.6,22.9,3.3,46.9,164,255,Breakfast,562
2024-05-25,3917,Cheese,Dairy,399,25.0,43.2,20.2,9.3,8.7,413,45,Dinner,528
2024-08-27,120,Salmon,Meat,167,8.7,25.7,23.7,3.5,48.6,743,195,Dinner,116
2024-02-18,7506,Milkshake,Beverages,410,17.0,60.0,48.9,4.7,28.3,747,64,Dinner,484
2024-06-19,1055,Cheese,Dairy,264,1.0,23.4,42.1,9.3,39.2,435,40,Dinner,705
2024-11-11,2163,Water,Beverages,154,50.0,23.9,46.0,2.4,9.0,808,193,Dinner,716
2024-05-03,7342,Eggs,Meat,432,44.2,50.8,45.5,9.1,43.9,490,217,Snack,870
2024-05-27,2616,Chicken Breast,Meat,52,45.8,48.2,46.1,3.4,20.0,885,298,Snack,117
2024-04-10,5936,Nuts,Snacks,145,10.3,63.4,41.0,3.7,2.7,833,236,Breakfast,717
2024-05-29,4806,Bread,Grains,551,28.9,12.3,18.9,8.1,20.5,705,154,Snack,487
2024-09-06,6756,Nuts,Snacks,561,35.4,59.0,23.5,0.3,25.6,271,224,Snack,518
2024-05-03,8948,Chicken Breast,Meat,236,44.9,84.8,18.6,3.6,47.8,389,202,Dinner,305
2024-09-30,6493,Broccoli,Vegetables,560,34.6,52.5,30.0,8.3,41.2,369,102,Lunch,221
2024-01-11,7865,Beef Steak,Meat,210,18.7,30.6,2.7,4.3,6.2,914,260,Dinner,243
2024-07-07,9272,Yogurt,Dairy,570,22.0,23.6,27.8,9.9,39.6,822,203,Dinner,508
2024-01-16,3250,Quinoa,Grains,197,37.4,28.0,26.0,4.1,25.3,234,247,Dinner,639
2024-12-29,5142,Yogurt,Dairy,200,40.6,52.5,12.5,4.3,13.8,875,26,Snack,413
2024-08-05,4935,Carrot,Vegetables,534,37.6,67.9,26.8,5.4,29.2,459,191,Snack,584
2024-07-09,2528,Quinoa,Grains,342,39.0,9.8,13.9,1.1,33.6,707,203,Breakfast,296
2024-11-13,8790,Orange,Fruits,560,16.7,33.7,39.1,4.3,5.5,546,286,Snack,152
2024-08-18,9716,Pasta,Grains,431,11.0,17.6,15.8,4.6,35.3,484,11,Dinner,631
2024-03-11,8656,Eggs,Meat,53,48.1,47.1,24.5,0.6,27.3,773,217,Snack,262
2024-05-21,1429,Strawberry,Fruits,266,24.8,73.4,33.7,1.8,39.0,442,247,Lunch,942
2024-03-25,1107,Quinoa,Grains,75,45.2,11.5,45.7,1.8,16.2,653,176,Breakfast,580
2024-11-03,7453,Oats,Grains,359,16.0,64.3,1.9,8.1,10.4,73,58,Snack,473
2024-02-14,7893,Beef Steak,Meat,112,36.1,87.9,19.2,5.4,25.6,71,180,Dinner,909
2024-03-16,4370,Carrot,Vegetables,133,36.9,37.8,3.8,8.3,7.8,922,152,Snack,944
2024-05-10,1033,Pasta,Grains,428,14.4,5.8,37.5,8.9,21.2,238,84,Dinner,203
2024-05-11,1737,Chicken Breast,Meat,261,1.6,97.9,1.4,1.5,16.2,433,291,Lunch,392
2024-10-31,9429,Oats,Grains,301,22.1,24.9,38.6,7.9,37.7,67,30,Dinner,242
2024-09-05,9384,Popcorn,Snacks,131,18.4,91.3,29.0,3.8,18.7,942,94,Lunch,888
2024-06-21,3080,Banana,Fruits,347,3.4,33.7,9.5,6.8,33.0,506,297,Breakfast,337
2024-01-04,6222,Oats,Grains,274,29.9,37.9,11.2,4.9,24.9,882,23,Lunch,908
2024-10-15,6887,Chips,Snacks,215,22.3,31.3,38.3,9.1,21.4,712,283,Breakfast,979
2024-08-29,3151,Chicken Breast,Meat,328,31.4,25.1,18.1,2.3,11.9,54,80,Snack,807
2024-11-14,5601,Grapes,Fruits,304,21.9,87.8,39.3,0.6,16.4,159,276,Breakfast,354
2024-09-13,6111,Eggs,Meat,178,46.9,58.1,17.6,8.2,0.3,70,232,Snack,893
2024-08-11,9036,Nuts,Snacks,254,36.7,14.7,5.4,5.7,5.6,597,227,Snack,660
2024-09-19,1143,Butter,Dairy,247,24.1,41.2,14.0,7.8,6.8,766,194,Snack,526
2024-02-02,4963,Quinoa,Grains,582,16.4,23.5,27.7,9.9,49.4,411,195,Dinner,844
2024-07-21,6212,Beef Steak,Meat,464,45.6,93.8,48.9,5.6,1.4,505,244,Dinner,852
2024-06-16,4706,Strawberry,Fruits,376,17.9,51.8,20.0,1.3,25.1,77,299,Lunch,497
2024-01-03,3208,Bread,Grains,522,10.8,51.9,11.1,9.7,7.9,851,185,Lunch,540
2024-12-28,8898,Grapes,Fruits,398,39.8,52.0,14.0,2.4,9.8,802,247,Breakfast,163
2024-12-08,270,Strawberry,Fruits,412,19.7,31.9,40.5,5.2,16.9,900,224,Lunch,437
2024-03-14,8843,Popcorn,Snacks,269,13.6,14.1,3.0,5.6,31.7,375,108,Dinner,672
2024-11-28,4677,Banana,Fruits,134,17.1,63.9,21.7,9.2,17.0,749,7,Dinner,835
2024-05-28,1562,Orange Juice,Beverages,488,27.5,96.7,19.0,5.4,8.4,36,154,Dinner,282
2024-09-10,6465,Pasta,Grains,143,45.7,38.4,30.9,8.4,29.0,6,107,Breakfast,329
2024-09-07,2492,Paneer,Dairy,279,12.0,20.0,3.6,8.3,10.2,951,3,Lunch,191
2024-05-02,2360,Water,Beverages,350,38.1,20.5,22.7,2.9,11.6,837,262,Lunch,147
2024-11-26,3378,Salmon,Meat,506,1.5,16.7,23.3,3.1,2.8,808,185,Snack,367
2024-11-19,5207,Orange,Fruits,83,24.1,15.8,21.7,0.6,10.4,103,81,Breakfast,859
2024-11-13,2232,Popcorn,Snacks,379,23.9,55.8,44.4,8.3,48.1,817,162,Lunch,255
2024-02-15,9808,Carrot,Vegetables,346,46.5,92.5,6.2,8.4,5.1,552,265,Breakfast,491
2024-08-21,6176,Water,Beverages,288,30.8,85.7,33.3,5.1,5.2,818,55,Snack,927
2024-10-06,1680,Eggs,Meat,160,37.4,88.9,31.0,4.8,43.0,48,100,Dinner,205
2024-11-07,7943,Butter,Dairy,299,11.3,57.9,32.9,4.3,46.4,857,250,Breakfast,875
2024-04-23,8681,Butter,Dairy,370,10.4,11.7,34.9,6.9,38.2,779,288,Dinner,352
2024-12-07,9515,Orange,Fruits,167,34.0,35.5,47.0,7.6,37.4,63,116,Snack,459
2024-06-09,9003,Popcorn,Snacks,401,15.3,91.8,41.6,1.5,37.8,79,205,Lunch,770
2024-07-08,3759,Coffee,Beverages,568,18.5,44.3,10.2,4.1,45.0,263,298,Lunch,557
2024-05-31,3636,Green Tea,Beverages,117,47.7,99.3,38.8,6.2,14.4,197,290,Breakfast,461
2024-08-15,9489,Milk,Dairy,220,39.2,70.5,10.8,7.9,3.1,348,6,Dinner,517
2024-09-05,8234,Beef Steak,Meat,231,35.3,96.0,47.8,1.0,41.4,937,232,Snack,647
2024-02-29,953,Milkshake,Beverages,483,1.2,87.1,25.4,0.3,31.4,321,268,Snack,218
2024-11-26,5703,Orange,Fruits,232,9.0,44.7,47.7,5.2,34.0,329,166,Lunch,854
2024-10-06,8955,Orange Juice,Beverages,532,30.7,67.2,18.6,5.0,0.9,280,123,Lunch,515
2024-03-29,8055,Chocolate,Snacks,321,6.9,46.4,2.8,7.9,2.7,386,79,Snack,122
2024-10-27,7294,Milk,Dairy,211,16.4,21.6,21.5,6.3,42.0,803,21,Snack,498
2024-11-25,3625,Pork Chop,Meat,336,26.5,91.5,35.5,9.9,29.3,29,188,Lunch,729
2024-06-30,5360,Grapes,Fruits,479,18.8,27.9,15.1,7.8,36.1,411,120,Breakfast,355
2024-03-21,9254,Milk,Dairy,236,22.4,31.5,24.7,4.1,35.7,718,278,Lunch,989
2024-02-23,8519,Coffee,Beverages,355,25.0,99.0,49.4,6.3,41.7,668,242,Snack,702
2024-01-22,726,Green Tea,Beverages,353,25.0,62.7,16.2,8.3,12.5,614,199,Breakfast,937
2024-03-09,3185,Beef Steak,Meat,567,16.3,72.0,7.5,8.8,14.8,306,217,Breakfast,259
2024-05-03,1398,Popcorn,Snacks,514,46.7,90.5,34.2,5.4,48.9,475,59,Dinner,818
2024-01-31,2627,Orange Juice,Beverages,509,23.4,8.5,40.4,3.4,3.8,884,293,Lunch,177
2024-08-19,4608,Beef Steak,Meat,494,34.4,90.6,7.4,1.9,46.3,513,192,Dinner,604
2024-01-31,7532,Rice,Grains,377,43.5,19.8,47.3,1.5,0.8,424,54,Snack,394
2024-11-14,161,Rice,Grains,425,35.6,93.5,31.7,6.4,48.9,491,145,Snack,132
2024-12-29,9436,Salmon,Meat,556,29.3,42.6,2.4,6.3,3.0,479,188,Dinner,694
2024-06-12,1695,Butter,Dairy,476,33.9,22.5,31.8,2.8,45.6,696,235,Lunch,609
2024-04-10,3593,Cheese,Dairy,323,25.1,60.6,18.4,9.0,10.5,114,135,Dinner,428
2024-09-19,2549,Strawberry,Fruits,377,49.2,34.8,26.2,3.5,32.3,614,167,Lunch,723
2024-08-14,907,Butter,Dairy,465,40.2,77.4,46.9,0.1,19.5,650,234,Breakfast,772
2024-09-19,9189,Chocolate,Snacks,267,4.9,71.3,42.0,0.3,33.2,14,100,Breakfast,240
2024-05-16,2710,Water,Beverages,98,41.6,84.4,25.2,4.7,6.8,297,286,Breakfast,512
2024-06-01,6598,Chips,Snacks,216,25.2,86.9,24.1,6.1,9.3,585,237,Breakfast,864
2024-04-14,2922,Quinoa,Grains,382,6.0,21.2,34.3,3.0,46.0,585,211,Lunch,190
2024-11-20,6687,Orange,Fruits,323,44.9,33.3,48.4,7.7,19.5,896,59,Dinner,223
2024-04-04,6521,Orange Juice,Beverages,398,39.6,20.0,36.5,8.9,45.2,338,184,Lunch,834
2024-08-17,1711,Chips,Snacks,491,13.6,56.7,5.4,0.1,27.4,611,172,Lunch,633
2024-10-08,5430,Cookies,Snacks,52,21.5,18.5,11.8,8.9,37.5,289,104,Dinner,596
2024-06-26,6105,Oats,Grains,211,47.6,91.3,16.0,4.6,38.7,782,247,Lunch,608
2024-11-18,5733,Paneer,Dairy,144,17.5,66.4,43.0,0.3,44.1,720,174,Snack,683
2024-10-20,9792,Water,Beverages,235,6.2,63.4,15.9,0.6,27.6,277,231,Lunch,389
2024-03-29,2662,Green Tea,Beverages,65,46.2,6.3,37.4,2.0,30.6,747,90,Dinner,567
2024-09-06,6606,Milkshake,Beverages,569,13.2,46.8,25.0,2.5,41.3,558,265,Dinner,509
2024-05-22,7492,Eggs,Meat,493,7.7,39.1,31.0,2.1,15.3,945,216,Dinner,170
2024-04-28,4679,Popcorn,Snacks,191,6.7,26.2,9.4,6.5,21.5,393,194,Snack,687
2024-05-21,4789,Apple,Fruits,154,22.9,74.3,31.3,7.0,0.7,475,169,Breakfast,566
2024-01-31,3622,Rice,Grains,546,1.1,82.8,20.3,9.7,30.0,396,163,Dinner,117
2024-03-23,7445,Orange Juice,Beverages,61,22.5,78.9,19.2,8.7,3.8,118,180,Snack,145
2024-03-01,1973,Chicken Breast,Meat,475,46.8,36.1,8.1,5.1,4.7,810,112,Snack,300
2024-07-27,7108,Water,Beverages,326,16.3,52.7,16.3,0.4,42.0,540,198,Lunch,141
2024-02-09,386,Strawberry,Fruits,98,7.1,69.0,3.2,9.6,36.3,116,25,Lunch,158
2024-09-22,3215,Grapes,Fruits,515,47.0,44.9,1.9,4.0,27.1,611,114,Snack,350
2024-09-12,4229,Yogurt,Dairy,348,1.8,16.3,25.0,0.1,44.7,354,115,Breakfast,482
2024-02-03,5785,Eggs,Meat,407,1.8,11.3,16.8,2.7,46.6,647,277,Lunch,771
2024-02-17,6656,Oats,Grains,352,7.8,90.6,23.8,2.4,12.9,755,271,Snack,655
2024-03-09,408,Strawberry,Fruits,480,45.3,64.5,36.0,8.0,22.4,969,79,Snack,628
2024-10-21,4682,Butter,Dairy,453,4.6,29.9,19.0,3.6,48.4,545,290,Dinner,613
2024-04-22,515,Yogurt,Dairy,86,11.2,32.8,37.6,0.5,48.6,299,285,Snack,336
2024-09-11,1873,Coffee,Beverages,290,45.1,25.4,21.2,4.7,47.5,330,226,Dinner,634
2024-01-27,4654,Spinach,Vegetables,374,11.8,34.6,16.4,8.8,44.6,502,154,Snack,862
2024-02-19,2825,Coffee,Beverages,577,16.2,54.3,16.9,0.4,47.3,940,84,Lunch,851
2024-06-14,5290,Chips,Snacks,265,8.2,98.4,5.6,7.9,34.1,823,24,Breakfast,597
2024-02-05,7059,Butter,Dairy,198,28.8,25.7,45.1,9.1,21.0,207,123,Breakfast,342
2024-01-23,4759,Yogurt,Dairy,594,11.2,91.8,7.4,9.3,40.6,49,3,Dinner,190
2024-04-23,4585,Cookies,Snacks,54,20.8,94.2,26.0,6.9,44.4,959,209,Breakfast,175
2024-01-12,6863,Grapes,Fruits,535,41.2,63.8,18.0,7.8,33.2,693,241,Snack,497
2024-12-13,1455,Orange,Fruits,522,31.8,82.5,30.2,6.4,33.1,347,275,Lunch,261
2024-11-25,1508,Pasta,Grains,415,44.5,25.4,7.1,9.3,22.8,427,65,Lunch,927
2024-08-16,3580,Carrot,Vegetables,562,11.4,91.7,4.7,1.8,5.2,851,45,Dinner,684
2024-07-23,5945,Butter,Dairy,507,9.6,53.0,12.4,8.0,33.2,449,70,Snack,180
2024-05-27,838,Rice,Grains,559,39.9,78.0,48.9,8.1,33.1,854,242,Breakfast,721
2024-12-13,9685,Water,Beverages,237,5.7,34.9,44.4,7.3,10.8,349,282,Dinner,715
2024-11-18,6098,Chips,Snacks,74,41.0,51.3,19.4,8.4,47.2,113,34,Snack,841
2024-10-01,1214,Green Tea,Beverages,164,3.6,41.3,16.8,7.7,9.6,116,238,Snack,408
2024-09-13,6056,Strawberry,Fruits,481,5.6,14.9,9.4,2.6,17.4,820,289,Breakfast,337
2024-08-27,7907,Orange Juice,Beverages,162,5.1,48.2,23.9,3.0,8.0,761,260,Lunch,111
2024-01-29,4016,Tomato,Vegetables,444,30.2,44.2,48.9,4.1,18.2,483,127,Lunch,284
2024-12-09,2261,Cookies,Snacks,343,8.5,5.4,14.9,1.2,14.2,950,9,Dinner,406
2024-12-25,8972,Popcorn,Snacks,502,1.9,21.3,33.5,9.4,25.4,993,237,Breakfast,119
2024-10-04,7944,Quinoa,Grains,441,29.4,35.1,17.4,8.5,7.4,747,117,Lunch,942
2024-01-24,3888,Carrot,Vegetables,342,32.4,24.1,27.5,7.2,24.0,542,267,Dinner,579
2024-08-21,2802,Chocolate,Snacks,274,37.0,28.6,48.8,3.3,47.0,412,258,Breakfast,361
2024-09-28,7908,Milk,Dairy,443,45.7,34.8,46.9,9.8,39.0,303,259,Breakfast,112
2024-05-28,6180,Rice,Grains,179,5.7,18.2,27.7,0.9,28.0,936,146,Breakfast,916
2024-11-25,1146,Eggs,Meat,174,26.1,97.5,43.7,7.7,27.4,954,76,Dinner,767
2024-09-25,4846,Popcorn,Snacks,415,28.4,19.1,37.5,0.4,31.5,943,133,Lunch,719
2024-05-16,9294,Nuts,Snacks,578,18.8,89.6,29.0,2.7,49.9,826,144,Dinner,211
2024-06-21,1302,Pasta,Grains,560,34.3,78.2,41.3,3.0,44.5,722,149,Breakfast,800
2024-01-27,963,Oats,Grains,340,33.7,77.1,19.0,8.7,48.5,551,142,Snack,203
2024-11-24,8741,Grapes,Fruits,338,4.4,42.7,21.4,7.3,0.6,704,295,Snack,912
2024-08-19,7979,Yogurt,Dairy,594,32.0,28.3,39.1,3.2,17.8,452,227,Dinner,290
2024-12-29,2838,Cookies,Snacks,241,12.2,95.0,33.0,0.5,48.2,346,146,Snack,394
2024-05-11,6243,Pasta,Grains,235,12.2,67.3,48.7,8.9,33.2,334,298,Dinner,315
2024-06-23,4087,Chips,Snacks,340,20.1,31.4,39.7,6.7,29.4,841,57,Lunch,365
2024-07-29,9421,Pork Chop,Meat,531,46.9,48.7,46.9,6.5,47.4,203,268,Breakfast,834
2024-09-26,7430,Tomato,Vegetables,284,7.2,41.8,10.1,4.2,26.9,798,139,Lunch,670
2024-10-17,3939,Bread,Grains,167,1.0,71.1,12.4,2.0,47.0,315,139,Breakfast,470
2024-04-11,8058,Chips,Snacks,269,10.8,27.4,39.8,2.8,39.2,916,47,Snack,127
2024-05-26,8596,Green Tea,Beverages,485,41.8,71.2,41.2,9.6,44.5,386,167,Breakfast,305
2024-06-25,6899,Milk,Dairy,53,43.0,48.0,25.7,6.0,20.6,423,256,Breakfast,573
2024-11-13,4595,Strawberry,Fruits,243,19.8,35.1,5.6,6.1,0.5,44,97,Breakfast,409
2024-09-29,2611,Orange Juice,Beverages,467,22.1,23.2,4.0,0.2,13.8,627,175,Breakfast,699
2024-08-20,823,Broccoli,Vegetables,109,27.6,66.9,21.8,8.7,32.3,809,299,Lunch,429
2024-04-29,793,Chocolate,Snacks,244,40.3,40.5,1.0,0.3,16.4,979,7,Lunch,680
2024-12-22,3399,Milkshake,Beverages,255,29.6,43.6,47.0,9.9,49.0,29,109,Snack,471
2024-12-19,9372,Spinach,Vegetables,194,48.5,97.3,41.9,7.6,7.6,333,189,Snack,932
2024-08-07,2606,Broccoli,Vegetables,108,33.9,96.9,6.5,1.0,1.6,466,229,Snack,369
2024-02-17,9724,Green Tea,Beverages,426,47.0,98.8,47.3,7.4,35.3,1,59,Breakfast,780
2024-01-08,4633,Green Tea,Beverages,363,49.3,40.8,2.3,3.4,24.6,262,27,Lunch,627
2024-10-30,9440,Pork Chop,Meat,449,25.1,50.1,25.6,0.4,43.3,557,243,Breakfast,273
2024-07-14,4497,Orange Juice,Beverages,260,11.5,54.2,5.2,1.0,34.9,853,153,Breakfast,486
2024-08-01,5112,Quinoa,Grains,441,28.7,77.7,45.1,2.9,11.2,26,15,Dinner,376
2024-05-12,5548,Beef Steak,Meat,512,28.8,6.2,9.2,2.8,30.5,866,12,Snack,583
2024-02-27,8406,Chicken Breast,Meat,192,40.9,95.6,14.9,5.7,42.7,78,259,Lunch,499
2024-03-10,5409,Apple,Fruits,556,28.3,19.7,29.7,8.1,4.5,361,111,Lunch,712
2024-03-25,8110,Coffee,Beverages,507,8.1,59.9,10.9,5.0,12.2,669,77,Lunch,282
2024-04-29,4197,Orange Juice,Beverages,167,11.7,95.4,6.7,6.8,22.3,770,62,Snack,910
2024-02-09,1175,Quinoa,Grains,543,19.1,49.0,18.8,4.5,16.9,811,37,Dinner,348
2024-12-05,1746,Cheese,Dairy,68,39.2,76.0,48.3,5.0,49.2,416,263,Dinner,357
2024-12-30,3303,Yogurt,Dairy,286,36.4,81.5,25.1,5.1,27.1,74,24,Dinner,101
2024-03-12,5162,Water,Beverages,149,3.3,63.0,7.8,1.4,22.1,694,224,Breakfast,218
2024-04-26,6778,Nuts,Snacks,244,17.9,7.8,1.5,9.4,24.5,641,256,Breakfast,388
2024-01-23,2722,Apple,Fruits,223,33.4,85.6,4.7,1.5,41.8,395,110,Snack,393
2024-07-24,2761,Coffee,Beverages,80,44.9,48.3,23.7,9.2,14.1,506,129,Breakfast,642
2024-04-07,2,Butter,Dairy,369,44.7,82.3,15.1,6.2,41.6,805,114,Lunch,938
2024-10-28,3417,Potato,Vegetables,495,7.1,13.6,13.3,6.7,23.0,146,118,Snack,329
2024-07-01,2916,Oats,Grains,305,49.4,14.7,31.6,7.6,41.1,450,133,Snack,332
2024-12-27,8833,Nuts,Snacks,67,47.3,47.6,30.8,9.5,0.3,58,260,Snack,883
2024-03-15,3141,Grapes,Fruits,423,8.4,12.2,13.2,4.2,17.1,240,188,Dinner,269
2024-05-01,8387,Potato,Vegetables,221,17.7,37.6,22.7,1.1,48.5,284,220,Dinner,373
2024-11-18,9336,Chicken Breast,Meat,150,39.4,55.9,33.6,4.9,30.4,666,67,Lunch,586
2024-05-22,3368,Potato,Vegetables,575,12.1,75.7,28.4,6.6,28.3,275,126,Breakfast,852
2024-02-13,4074,Spinach,Vegetables,442,33.2,7.5,12.2,5.6,25.9,754,163,Dinner,133
2024-02-10,7541,Cheese,Dairy,184,26.7,49.6,31.9,0.8,25.2,18,273,Dinner,278
2024-07-08,5340,Pasta,Grains,104,44.8,68.1,32.1,3.3,45.1,184,196,Breakfast,811
2024-03-18,9309,Nuts,Snacks,471,11.9,71.0,46.3,0.9,17.3,355,269,Dinner,843
2024-03-31,2311,Coffee,Beverages,502,31.2,26.1,32.1,3.8,6.9,769,243,Dinner,228
2024-09-01,1179,Tomato,Vegetables,563,30.3,81.2,19.5,5.4,47.2,931,26,Breakfast,194
2024-12-21,2016,Carrot,Vegetables,466,8.7,16.5,18.1,6.0,9.7,212,97,Breakfast,593
2024-12-27,1237,Green Tea,Beverages,490,4.2,36.0,30.7,5.1,24.8,5,136,Lunch,669
2024-06-21,3941,Chips,Snacks,180,46.1,50.7,9.0,9.5,20.6,164,53,Breakfast,608
2024-10-17,3630,Beef Steak,Meat,118,19.5,70.4,44.2,6.6,18.2,237,6,Dinner,907
2024-02-14,3811,Potato,Vegetables,91,30.4,54.8,29.5,6.2,42.2,284,110,Breakfast,283
2024-03-05,5671,Broccoli,Vegetables,451,31.0,46.7,20.5,0.4,12.2,119,205,Snack,793
2024-06-07,9886,Chicken Breast,Meat,596,43.6,30.1,31.2,6.3,1.5,728,195,Dinner,787
2024-01-28,6202,Banana,Fruits,124,5.1,5.3,35.5,1.6,12.9,559,287,Lunch,758
2024-01-11,8849,Green Tea,Beverages,135,17.1,52.0,39.3,8.5,16.1,876,0,Snack,816
2024-12-10,3795,Grapes,Fruits,522,22.6,97.2,45.3,9.4,48.6,250,139,Lunch,789
2024-09-26,21,Cheese,Dairy,261,40.8,27.4,35.0,3.8,43.8,286,8,Snack,631
2024-08-08,7716,Chips,Snacks,147,44.4,66.6,48.7,8.8,12.1,720,169,Snack,917
2024-08-14,760,Beef Steak,Meat,424,17.4,71.5,41.3,3.9,35.4,266,59,Snack,807
2024-06-01,7187,Oats,Grains,338,1.2,62.8,33.4,4.3,43.9,94,228,Dinner,182
2024-03-19,7352,Butter,Dairy,248,5.3,38.8,30.1,4.7,28.6,706,99,Breakfast,515
2024-11-15,9631,Coffee,Beverages,336,10.9,29.4,4.1,9.9,36.2,429,295,Lunch,544
2024-09-19,2426,Coffee,Beverages,205,47.5,9.2,32.9,8.7,4.1,7,91,Snack,325
2024-03-11,833,Grapes,Fruits,351,14.8,19.0,47.9,5.8,26.4,54,56,Dinner,883
2024-05-05,6824,Banana,Fruits,584,27.5,16.2,38.8,3.9,20.6,792,294,Breakfast,910
2024-07-21,1404,Strawberry,Fruits,290,4.0,92.6,47.7,7.2,17.4,385,129,Breakfast,973
2024-10-20,7462,Eggs,Meat,189,35.4,41.4,27.1,8.5,4.6,997,261,Lunch,608
2024-01-30,6589,Pork Chop,Meat,286,8.7,83.4,25.7,8.8,34.9,199,109,Dinner,410
2024-08-03,4479,Pork Chop,Meat,156,18.3,80.1,48.7,0.5,0.8,121,287,Breakfast,338
2024-07-29,8127,Oats,Grains,466,42.0,37.7,37.0,9.1,22.1,246,171,Dinner,210
2024-01-03,4740,Eggs,Meat,591,6.3,14.8,17.5,6.4,7.3,945,44,Snack,848
2024-01-21,8427,Quinoa,Grains,212,29.1,65.4,1.8,3.2,3.9,24,170,Dinner,865
2024-03-24,2230,Green Tea,Beverages,456,17.5,82.8,33.0,9.2,16.0,438,202,Breakfast,753
2024-01-16,3849,Beef Steak,Meat,491,42.9,62.6,20.9,4.9,13.3,470,182,Dinner,175
2024-04-23,5065,Milk,Dairy,211,14.8,13.7,1.0,1.6,38.5,668,256,Snack,511
2024-05-17,1222,Milkshake,Beverages,424,6.2,57.0,24.2,9.8,3.3,105,264,Dinner,416
2024-05-28,9042,Quinoa,Grains,114,5.7,56.8,26.3,8.1,42.2,221,287,Breakfast,750
2024-12-01,7473,Popcorn,Snacks,589,3.7,40.6,19.2,5.0,44.2,793,155,Dinner,238
2024-07-01,1535,Milkshake,Beverages,476,19.6,66.2,46.3,1.2,14.3,9,232,Lunch,669
2024-08-12,7064,Rice,Grains,536,6.8,52.6,39.7,2.1,8.2,647,241,Dinner,621
2024-04-29,9523,Nuts,Snacks,429,24.6,23.9,34.7,2.8,33.4,625,61,Dinner,503
2024-04-22,5032,Rice,Grains,189,26.3,35.2,6.2,9.6,34.5,29,80,Lunch,636
2024-07-12,3980,Banana,Fruits,235,8.2,48.0,24.9,2.8,40.4,366,245,Dinner,399
2024-06-21,208,Quinoa,Grains,307,6.1,99.7,8.1,7.7,17.2,614,103,Snack,994
2024-01-30,6704,Bread,Grains,180,13.5,64.4,5.2,4.6,23.6,24,229,Dinner,711
2024-04-02,5555,Milkshake,Beverages,345,17.5,89.9,11.4,3.2,14.7,340,189,Dinner,578
2024-02-02,2534,Coffee,Beverages,533,7.6,39.3,32.0,0.8,7.8,339,291,Snack,381
2024-06-14,6913,Grapes,Fruits,271,31.8,11.0,27.5,7.7,4.7,115,218,Snack,352
2024-11-27,5584,Pork Chop,Meat,57,34.9,96.3,28.2,4.9,27.9,295,21,Breakfast,751
